viewing_id,user_id,movie_id,started_at,ended_at,watch_minutes,completion_pct,playback_status,device_type,streaming_quality,viewing_country,rewatch_number,discovery_source
VEW003210,USR0268,MOV0137,2025-12-27T15:40:16Z,2025-12-27T16:40:16Z,50,54,abandoned,smart_tv,SD,KR,0,friend_share
VEW003211,USR0268,MOV0154,2024-02-24T23:24:33Z,2024-02-25T00:31:33Z,54,44,abandoned,smart_tv,4K,KR,0,trending
VEW003212,USR0268,MOV0166,2025-12-02T13:14:58Z,2025-12-02T15:38:58Z,143,99,completed,game_console,HD,KR,0,trending
VEW003213,USR0268,MOV0130,2023-02-26T08:55:36Z,2023-02-26T10:24:36Z,77,61,abandoned,mobile,FHD,KR,0,search
VEW003214,USR0268,MOV0021,2025-05-17T16:19:25Z,2025-05-17T17:58:25Z,85,53,abandoned,web,SD,KR,0,home_recommendation
VEW003215,USR0268,MOV0133,2024-10-22T02:13:05Z,2024-10-22T03:15:05Z,60,42,abandoned,mobile,HD,KR,0,watchlist
VEW003216,USR0268,MOV0161,2025-02-01T03:52:08Z,2025-02-01T05:39:08Z,100,66,abandoned,mobile,FHD,KR,0,search
VEW003217,USR0269,MOV0122,2025-11-25T11:57:09Z,2025-11-25T14:19:09Z,128,97,completed,mobile,FHD,KR,0,watchlist
VEW003218,USR0269,MOV0006,2025-11-16T05:01:00Z,2025-11-16T07:20:00Z,128,88,completed,game_console,SD,KR,0,friend_share
VEW003219,USR0269,MOV0086,2026-02-22T01:05:27Z,2026-02-22T03:11:27Z,118,90,completed,web,4K,KR,0,friend_share
VEW003220,USR0269,MOV0011,2025-03-09T06:29:00Z,2025-03-09T08:25:00Z,103,93,completed,game_console,SD,KR,0,friend_share
VEW003221,USR0269,MOV0120,2025-05-05T15:39:58Z,2025-05-05T16:51:58Z,66,70,abandoned,tablet,4K,KR,0,home_recommendation
VEW003222,USR0269,MOV0010,2026-04-21T16:32:50Z,2026-04-21T18:32:50Z,112,87,completed,mobile,HD,KR,0,search
VEW003223,USR0269,MOV0148,2025-07-13T09:45:51Z,2025-07-13T11:01:51Z,58,50,abandoned,mobile,4K,KR,0,friend_share
VEW003224,USR0269,MOV0146,2026-03-12T02:16:52Z,2026-03-12T03:48:52Z,81,56,abandoned,web,4K,KR,0,watchlist
VEW003225,USR0269,MOV0020,2025-08-23T21:07:42Z,2025-08-23T22:52:42Z,97,91,completed,smart_tv,FHD,KR,0,friend_share
VEW003226,USR0269,MOV0080,2025-08-28T08:34:51Z,2025-08-28T10:47:51Z,130,87,completed,tablet,SD,KR,0,watchlist
VEW003227,USR0269,MOV0025,2026-05-04T19:56:54Z,2026-05-04T22:06:54Z,124,79,abandoned,tablet,HD,KR,0,home_recommendation
VEW003228,USR0269,MOV0007,2025-11-29T20:50:32Z,2025-11-29T22:02:32Z,54,57,abandoned,mobile,4K,KR,0,trending
VEW003229,USR0270,MOV0068,2026-05-22T14:46:10Z,2026-05-22T16:55:10Z,115,98,completed,mobile,FHD,KR,0,watchlist
VEW003230,USR0270,MOV0161,2026-02-02T11:21:37Z,2026-02-02T13:44:37Z,142,94,completed,web,SD,KR,0,trending
VEW003231,USR0270,MOV0091,2026-03-16T09:12:15Z,2026-03-16T11:07:15Z,102,89,completed,mobile,HD,KR,0,search
VEW003232,USR0270,MOV0196,2026-04-28T12:34:16Z,2026-04-28T14:15:16Z,87,72,abandoned,mobile,FHD,KR,0,watchlist
VEW003233,USR0270,MOV0132,2026-04-05T04:40:30Z,2026-04-05T05:21:30Z,24,25,abandoned,mobile,SD,KR,0,search
VEW003234,USR0270,MOV0163,2026-06-18T17:34:00Z,2026-06-18T18:08:00Z,22,18,abandoned,web,HD,KR,0,watchlist
VEW003235,USR0270,MOV0140,2026-03-09T16:22:38Z,2026-03-09T18:03:38Z,84,67,abandoned,tablet,SD,KR,0,friend_share
VEW003236,USR0270,MOV0111,2026-01-30T20:54:35Z,2026-01-30T22:15:35Z,75,74,abandoned,web,SD,KR,0,friend_share
VEW003237,USR0270,MOV0151,2026-06-11T18:32:53Z,2026-06-11T19:47:53Z,59,63,abandoned,mobile,HD,KR,0,home_recommendation
VEW003238,USR0270,MOV0188,2026-05-27T10:07:39Z,2026-05-27T11:18:39Z,57,66,abandoned,mobile,FHD,KR,0,watchlist
VEW003239,USR0270,MOV0114,2025-12-14T16:35:27Z,2025-12-14T17:12:27Z,29,26,abandoned,smart_tv,4K,KR,0,trending
VEW003240,USR0270,MOV0189,2026-06-25T18:25:31Z,2026-06-25T19:19:31Z,48,31,abandoned,mobile,HD,KR,0,home_recommendation
VEW003241,USR0271,MOV0017,2026-05-19T21:04:59Z,2026-05-19T22:59:59Z,98,95,completed,mobile,4K,KR,0,friend_share
VEW003242,USR0271,MOV0018,2023-08-07T11:32:58Z,2023-08-07T13:36:58Z,108,94,completed,mobile,SD,KR,0,friend_share
VEW003243,USR0271,MOV0038,2026-05-09T16:45:49Z,2026-05-09T18:26:49Z,99,88,completed,web,FHD,KR,0,home_recommendation
VEW003244,USR0271,MOV0170,2026-05-24T14:40:01Z,2026-05-24T15:02:01Z,20,18,abandoned,tablet,SD,KR,0,trending
VEW003245,USR0271,MOV0091,2026-07-09T02:04:59Z,2026-07-09T04:06:59Z,113,98,completed,game_console,FHD,KR,0,home_recommendation
VEW003246,USR0271,MOV0147,2024-10-17T11:23:24Z,2024-10-17T12:00:24Z,35,42,abandoned,tablet,SD,KR,0,friend_share
VEW003247,USR0271,MOV0176,2025-12-29T23:19:23Z,2025-12-30T01:02:23Z,100,69,abandoned,smart_tv,SD,KR,0,search
VEW003248,USR0271,MOV0131,2025-04-15T04:23:38Z,2025-04-15T05:01:38Z,21,19,abandoned,web,SD,KR,0,home_recommendation
VEW003249,USR0271,MOV0054,2025-11-16T12:54:24Z,2025-11-16T14:45:24Z,105,98,completed,mobile,4K,KR,0,home_recommendation
VEW003250,USR0271,MOV0029,2023-09-22T19:14:32Z,2023-09-22T20:01:32Z,45,38,abandoned,mobile,4K,KR,0,watchlist
VEW003251,USR0271,MOV0100,2025-09-11T09:45:34Z,2025-09-11T11:03:34Z,71,62,abandoned,web,HD,KR,0,trending
VEW003252,USR0271,MOV0012,2023-04-28T03:06:36Z,2023-04-28T04:19:36Z,65,48,abandoned,smart_tv,FHD,KR,0,friend_share
VEW003253,USR0272,MOV0110,2026-04-26T03:46:26Z,2026-04-26T06:14:26Z,144,92,completed,smart_tv,HD,KR,0,home_recommendation
VEW003254,USR0272,MOV0121,2026-04-15T08:54:38Z,2026-04-15T10:53:38Z,118,99,completed,tablet,HD,KR,0,trending
VEW003255,USR0272,MOV0109,2026-06-03T00:08:12Z,2026-06-03T02:02:12Z,114,89,completed,web,4K,KR,0,watchlist
VEW003256,USR0272,MOV0010,2025-04-17T06:00:23Z,2025-04-17T08:04:23Z,116,90,completed,tablet,FHD,KR,0,trending
VEW003257,USR0272,MOV0157,2024-02-24T18:02:15Z,2024-02-24T18:30:15Z,15,20,abandoned,smart_tv,4K,KR,0,watchlist
VEW003258,USR0272,MOV0144,2025-06-29T02:26:52Z,2025-06-29T03:58:52Z,77,47,abandoned,tablet,HD,KR,0,watchlist
VEW003259,USR0272,MOV0188,2026-07-09T21:21:25Z,2026-07-09T21:50:25Z,19,22,abandoned,game_console,SD,KR,0,trending
VEW003260,USR0272,MOV0084,2026-02-26T07:19:14Z,2026-02-26T08:12:14Z,43,29,abandoned,mobile,HD,KR,0,search
VEW003261,USR0272,MOV0162,2025-04-10T07:34:20Z,2025-04-10T09:01:20Z,74,52,abandoned,game_console,4K,KR,0,trending
VEW003262,USR0272,MOV0029,2025-09-11T06:41:37Z,2025-09-11T07:38:37Z,57,48,abandoned,web,HD,KR,0,search
VEW003263,USR0272,MOV0089,2025-07-15T09:51:55Z,2025-07-15T11:54:55Z,116,89,completed,smart_tv,SD,KR,0,friend_share
VEW003264,USR0272,MOV0068,2026-01-08T13:55:41Z,2026-01-08T15:21:41Z,77,66,abandoned,tablet,SD,KR,0,home_recommendation
VEW003265,USR0273,MOV0158,2025-10-12T20:25:49Z,2025-10-12T22:06:49Z,87,89,completed,tablet,FHD,KR,0,friend_share
VEW003266,USR0273,MOV0183,2026-01-21T12:01:39Z,2026-01-21T13:59:39Z,103,93,completed,web,FHD,KR,0,watchlist
VEW003267,USR0273,MOV0178,2026-05-09T16:51:14Z,2026-05-09T18:51:14Z,102,88,completed,tablet,HD,KR,0,trending
VEW003268,USR0273,MOV0187,2025-09-05T05:25:30Z,2025-09-05T06:34:30Z,56,64,abandoned,game_console,FHD,KR,0,trending
VEW003269,USR0273,MOV0135,2026-04-05T12:18:25Z,2026-04-05T14:01:25Z,95,69,abandoned,game_console,FHD,KR,0,watchlist
VEW003270,USR0273,MOV0199,2026-05-10T09:38:10Z,2026-05-10T10:42:10Z,53,48,abandoned,web,SD,KR,0,watchlist
VEW003271,USR0273,MOV0118,2026-05-20T10:31:44Z,2026-05-20T11:19:44Z,44,43,abandoned,game_console,SD,KR,0,search
VEW003272,USR0273,MOV0112,2024-05-21T02:43:40Z,2024-05-21T04:27:40Z,93,86,completed,game_console,FHD,KR,0,trending
VEW003273,USR0273,MOV0024,2024-10-05T00:57:35Z,2024-10-05T01:45:35Z,48,39,abandoned,tablet,FHD,KR,0,watchlist
VEW003274,USR0273,MOV0065,2025-04-26T20:17:04Z,2025-04-26T21:37:04Z,63,49,abandoned,mobile,SD,KR,0,search
VEW003275,USR0273,MOV0169,2026-06-25T20:59:20Z,2026-06-25T22:37:20Z,96,63,abandoned,smart_tv,4K,KR,0,home_recommendation
VEW003276,USR0273,MOV0097,2025-12-23T01:53:20Z,2025-12-23T02:47:20Z,40,53,abandoned,smart_tv,HD,KR,0,search
VEW003277,USR0274,MOV0056,2024-11-14T22:35:19Z,2024-11-15T00:29:19Z,104,93,completed,web,FHD,KR,0,watchlist
VEW003278,USR0274,MOV0003,2025-11-25T08:40:33Z,2025-11-25T10:24:33Z,103,91,completed,mobile,SD,KR,0,friend_share
VEW003279,USR0274,MOV0057,2023-05-15T16:36:44Z,2023-05-15T18:15:44Z,98,99,completed,mobile,SD,KR,0,search
VEW003280,USR0274,MOV0070,2026-02-19T09:54:42Z,2026-02-19T11:30:42Z,80,74,abandoned,web,FHD,KR,0,friend_share
VEW003281,USR0274,MOV0051,2026-03-24T02:01:28Z,2026-03-24T03:16:28Z,65,56,abandoned,web,SD,KR,0,search
VEW003282,USR0274,MOV0114,2026-07-12T14:10:24Z,2026-07-12T15:48:24Z,97,88,completed,game_console,4K,KR,0,watchlist
VEW003283,USR0274,MOV0119,2025-04-21T18:24:25Z,2025-04-21T19:01:25Z,37,27,abandoned,tablet,FHD,KR,0,home_recommendation
VEW003284,USR0274,MOV0173,2023-11-16T04:48:16Z,2023-11-16T07:20:16Z,136,100,completed,web,SD,KR,0,search
VEW003285,USR0274,MOV0028,2025-11-05T15:21:53Z,2025-11-05T17:07:53Z,88,83,abandoned,game_console,4K,KR,0,search
VEW003286,USR0274,MOV0137,2025-06-04T16:59:19Z,2025-06-04T18:33:19Z,78,85,completed,web,HD,KR,0,watchlist
VEW003287,USR0274,MOV0005,2023-10-03T05:40:16Z,2023-10-03T06:18:16Z,30,30,abandoned,mobile,HD,KR,0,friend_share
VEW003288,USR0274,MOV0041,2026-07-13T22:52:39Z,2026-07-13T23:52:39Z,57,37,abandoned,mobile,SD,KR,0,trending
VEW003289,USR0275,MOV0076,2025-06-11T20:30:22Z,2025-06-11T23:12:22Z,146,97,completed,smart_tv,HD,KR,0,friend_share
VEW003290,USR0275,MOV0132,2024-07-21T00:32:18Z,2024-07-21T02:11:18Z,92,96,completed,web,4K,KR,0,trending
VEW003291,USR0275,MOV0192,2024-08-05T16:17:40Z,2024-08-05T17:46:40Z,88,94,completed,game_console,4K,KR,0,search
VEW003292,USR0275,MOV0022,2025-10-02T21:32:53Z,2025-10-02T22:37:53Z,53,57,abandoned,smart_tv,SD,KR,0,watchlist
VEW003293,USR0275,MOV0182,2025-10-08T21:54:26Z,2025-10-08T23:46:26Z,102,77,abandoned,game_console,HD,KR,0,watchlist
VEW003294,USR0275,MOV0074,2024-02-04T21:16:43Z,2024-02-04T21:58:43Z,32,23,abandoned,web,FHD,KR,0,watchlist
VEW003295,USR0275,MOV0038,2026-05-21T14:10:53Z,2026-05-21T15:23:53Z,55,49,abandoned,tablet,HD,KR,0,trending
VEW003296,USR0275,MOV0047,2024-05-06T02:34:24Z,2024-05-06T03:22:24Z,38,53,abandoned,tablet,SD,KR,0,trending
VEW003297,USR0275,MOV0051,2026-03-08T05:21:29Z,2026-03-08T06:51:29Z,73,63,abandoned,game_console,4K,KR,0,search
VEW003298,USR0275,MOV0190,2023-11-10T12:26:45Z,2023-11-10T13:44:45Z,77,48,abandoned,game_console,4K,KR,0,watchlist
VEW003299,USR0275,MOV0069,2026-02-06T14:55:12Z,2026-02-06T16:33:12Z,82,88,completed,smart_tv,FHD,KR,0,watchlist
VEW003300,USR0275,MOV0088,2024-12-02T06:38:37Z,2024-12-02T07:39:37Z,47,46,abandoned,web,4K,KR,0,watchlist
VEW003301,USR0276,MOV0126,2026-06-15T20:35:54Z,2026-06-15T23:12:54Z,146,97,completed,mobile,FHD,KR,0,watchlist
VEW003302,USR0276,MOV0167,2022-07-13T21:47:14Z,2022-07-13T23:07:14Z,76,99,completed,tablet,4K,KR,0,watchlist
VEW003303,USR0276,MOV0006,2023-11-10T05:53:19Z,2023-11-10T08:17:19Z,139,96,completed,mobile,FHD,KR,0,home_recommendation
VEW003304,USR0276,MOV0064,2026-05-10T05:40:43Z,2026-05-10T07:00:43Z,65,49,abandoned,mobile,HD,KR,0,watchlist
VEW003305,USR0276,MOV0042,2026-01-28T05:56:59Z,2026-01-28T07:27:59Z,88,69,abandoned,game_console,SD,KR,0,friend_share
VEW003306,USR0276,MOV0185,2026-06-26T21:08:21Z,2026-06-26T23:53:21Z,155,100,completed,tablet,SD,KR,0,home_recommendation
VEW003307,USR0276,MOV0003,2026-01-31T00:01:35Z,2026-01-31T01:18:35Z,76,67,abandoned,web,FHD,KR,0,watchlist
VEW003308,USR0276,MOV0093,2026-04-02T23:07:24Z,2026-04-03T00:53:24Z,91,80,abandoned,game_console,4K,KR,0,search
VEW003309,USR0276,MOV0131,2026-02-25T09:41:49Z,2026-02-25T10:31:49Z,46,42,abandoned,smart_tv,HD,KR,0,trending
VEW003310,USR0276,MOV0020,2024-12-25T00:20:44Z,2024-12-25T01:22:44Z,59,55,abandoned,web,FHD,KR,0,trending
VEW003311,USR0276,MOV0017,2025-06-17T17:38:55Z,2025-06-17T19:20:55Z,92,89,completed,game_console,FHD,KR,0,search
VEW003312,USR0276,MOV0078,2026-04-21T08:50:26Z,2026-04-21T10:42:26Z,103,90,completed,game_console,HD,KR,0,trending
VEW003313,USR0277,MOV0088,2025-10-11T05:00:49Z,2025-10-11T06:36:49Z,96,94,completed,web,HD,KR,0,watchlist
VEW003314,USR0277,MOV0125,2025-11-01T14:58:06Z,2025-11-01T16:31:06Z,87,96,completed,tablet,4K,KR,0,search
VEW003315,USR0277,MOV0073,2026-05-21T22:21:38Z,2026-05-22T00:48:38Z,143,88,completed,smart_tv,HD,KR,0,watchlist
VEW003316,USR0277,MOV0167,2025-12-13T07:00:26Z,2025-12-13T08:06:26Z,59,77,abandoned,mobile,4K,KR,0,home_recommendation
VEW003317,USR0277,MOV0091,2025-10-07T08:02:31Z,2025-10-07T08:39:31Z,24,21,abandoned,mobile,SD,KR,0,home_recommendation
VEW003318,USR0277,MOV0105,2026-04-12T16:52:44Z,2026-04-12T17:36:44Z,32,29,abandoned,mobile,FHD,KR,0,trending
VEW003319,USR0277,MOV0082,2026-04-14T16:15:56Z,2026-04-14T17:34:56Z,76,53,abandoned,smart_tv,SD,KR,0,search
VEW003320,USR0277,MOV0107,2025-10-24T20:21:15Z,2025-10-24T20:51:15Z,30,31,abandoned,tablet,FHD,KR,0,friend_share
VEW003321,USR0277,MOV0175,2026-06-22T20:42:57Z,2026-06-22T22:31:57Z,97,85,completed,smart_tv,SD,KR,0,trending
VEW003322,USR0277,MOV0176,2025-12-17T20:28:18Z,2025-12-17T21:32:18Z,46,32,abandoned,web,HD,KR,0,trending
VEW003323,USR0277,MOV0059,2026-03-11T11:58:54Z,2026-03-11T13:55:54Z,99,72,abandoned,web,4K,KR,0,friend_share
VEW003324,USR0277,MOV0134,2025-12-21T03:24:03Z,2025-12-21T04:37:03Z,73,72,abandoned,web,4K,KR,0,trending
VEW003325,USR0278,MOV0126,2026-06-15T18:09:14Z,2026-06-15T20:39:14Z,134,89,completed,smart_tv,FHD,KR,0,home_recommendation
VEW003326,USR0278,MOV0051,2026-01-02T13:34:46Z,2026-01-02T15:29:46Z,111,96,completed,smart_tv,HD,KR,0,trending
VEW003327,USR0278,MOV0194,2025-06-12T11:09:54Z,2025-06-12T12:44:54Z,93,92,completed,web,SD,KR,0,home_recommendation
VEW003328,USR0278,MOV0153,2026-04-30T10:17:34Z,2026-04-30T11:06:34Z,40,28,abandoned,web,FHD,KR,0,friend_share
VEW003329,USR0278,MOV0112,2025-07-20T05:56:19Z,2025-07-20T07:12:19Z,76,70,abandoned,game_console,HD,KR,0,friend_share
VEW003330,USR0278,MOV0078,2026-01-21T09:19:08Z,2026-01-21T10:42:08Z,75,66,abandoned,tablet,4K,KR,0,search
VEW003331,USR0278,MOV0021,2025-10-18T20:16:33Z,2025-10-18T21:56:33Z,100,62,abandoned,tablet,FHD,KR,0,watchlist
VEW003332,USR0278,MOV0031,2025-01-18T10:43:21Z,2025-01-18T12:02:21Z,75,78,abandoned,web,4K,KR,0,friend_share
VEW003333,USR0278,MOV0058,2023-02-24T06:12:18Z,2023-02-24T07:47:18Z,90,78,abandoned,web,4K,KR,0,trending
VEW003334,USR0278,MOV0174,2024-03-05T13:24:23Z,2024-03-05T15:19:23Z,114,88,completed,web,HD,KR,0,friend_share
VEW003335,USR0278,MOV0019,2024-10-15T17:02:08Z,2024-10-15T18:44:08Z,86,89,completed,web,SD,KR,0,home_recommendation
VEW003336,USR0278,MOV0085,2026-04-01T20:18:43Z,2026-04-01T21:46:43Z,82,65,abandoned,tablet,SD,KR,0,home_recommendation
VEW003337,USR0279,MOV0184,2025-08-25T04:54:35Z,2025-08-25T06:40:35Z,94,92,completed,smart_tv,4K,KR,0,search
VEW003338,USR0279,MOV0174,2023-04-11T11:44:37Z,2023-04-11T13:48:37Z,120,93,completed,smart_tv,HD,KR,0,trending
VEW003339,USR0279,MOV0083,2023-01-20T14:03:43Z,2023-01-20T16:21:43Z,133,91,completed,tablet,4K,KR,0,trending
VEW003340,USR0279,MOV0013,2023-08-09T09:15:30Z,2023-08-09T10:19:30Z,56,40,abandoned,smart_tv,4K,KR,0,friend_share
VEW003341,USR0279,MOV0151,2024-10-07T04:38:23Z,2024-10-07T05:31:23Z,52,56,abandoned,web,SD,KR,0,home_recommendation
VEW003342,USR0279,MOV0154,2024-09-18T11:13:27Z,2024-09-18T13:11:27Z,111,90,completed,mobile,SD,KR,0,search
VEW003343,USR0279,MOV0066,2025-04-24T14:50:18Z,2025-04-24T16:06:18Z,76,48,abandoned,tablet,FHD,KR,0,trending
VEW003344,USR0279,MOV0193,2025-08-02T11:18:44Z,2025-08-02T12:43:44Z,74,55,abandoned,tablet,HD,KR,0,watchlist
VEW003345,USR0279,MOV0064,2025-06-13T10:23:50Z,2025-06-13T12:45:50Z,125,95,completed,web,FHD,KR,0,home_recommendation
VEW003346,USR0279,MOV0096,2026-01-23T02:05:33Z,2026-01-23T04:02:33Z,103,90,completed,smart_tv,SD,KR,0,friend_share
VEW003347,USR0279,MOV0062,2026-07-16T06:13:46Z,2026-07-16T08:12:46Z,104,70,abandoned,web,HD,KR,0,watchlist
VEW003348,USR0279,MOV0012,2024-10-03T08:31:07Z,2024-10-03T10:55:07Z,131,97,completed,mobile,HD,KR,0,trending
VEW003349,USR0280,MOV0061,2026-06-14T23:27:53Z,2026-06-15T01:12:53Z,102,89,completed,web,FHD,KR,0,watchlist
VEW003350,USR0280,MOV0001,2023-11-12T12:35:45Z,2023-11-12T14:49:45Z,126,89,completed,tablet,HD,KR,0,watchlist
VEW003351,USR0280,MOV0171,2024-08-01T19:36:23Z,2024-08-01T21:39:23Z,114,89,completed,game_console,HD,KR,0,friend_share
VEW003352,USR0280,MOV0019,2024-02-02T05:45:48Z,2024-02-02T07:03:48Z,67,69,abandoned,web,HD,KR,0,friend_share
VEW003353,USR0280,MOV0118,2026-06-29T17:47:16Z,2026-06-29T19:03:16Z,71,69,abandoned,web,SD,KR,0,friend_share
VEW003354,USR0280,MOV0025,2025-01-25T16:46:57Z,2025-01-25T18:43:57Z,115,73,abandoned,game_console,4K,KR,0,friend_share
VEW003355,USR0280,MOV0084,2026-03-05T14:09:36Z,2026-03-05T15:30:36Z,77,52,abandoned,tablet,HD,KR,0,home_recommendation
VEW003356,USR0280,MOV0054,2025-12-16T07:15:06Z,2025-12-16T08:28:06Z,59,55,abandoned,mobile,SD,KR,0,watchlist
VEW003357,USR0280,MOV0035,2026-06-23T01:12:25Z,2026-06-23T02:26:25Z,73,65,abandoned,mobile,HD,KR,0,friend_share
VEW003358,USR0280,MOV0197,2025-01-28T03:24:19Z,2025-01-28T04:15:19Z,34,32,abandoned,game_console,HD,KR,0,trending
VEW003359,USR0280,MOV0196,2025-10-31T06:05:25Z,2025-10-31T07:56:25Z,108,89,completed,game_console,HD,KR,0,watchlist
VEW003360,USR0280,MOV0005,2026-05-31T17:40:44Z,2026-05-31T18:15:44Z,18,18,abandoned,smart_tv,SD,KR,0,home_recommendation
VEW003361,USR0281,MOV0117,2026-07-03T19:36:45Z,2026-07-03T21:05:45Z,71,88,completed,game_console,4K,KR,0,watchlist
VEW003362,USR0281,MOV0147,2025-03-22T19:19:54Z,2025-03-22T20:40:54Z,76,91,completed,web,4K,KR,0,friend_share
VEW003363,USR0281,MOV0154,2025-11-28T12:10:18Z,2025-11-28T14:13:18Z,117,95,completed,web,FHD,KR,0,trending
VEW003364,USR0281,MOV0161,2025-01-03T10:45:24Z,2025-01-03T12:25:24Z,82,54,abandoned,smart_tv,SD,KR,0,friend_share
VEW003365,USR0281,MOV0036,2026-05-15T12:31:01Z,2026-05-15T14:19:01Z,94,89,completed,game_console,HD,KR,0,watchlist
VEW003366,USR0281,MOV0063,2023-05-25T22:30:55Z,2023-05-25T23:55:55Z,70,60,abandoned,mobile,4K,KR,0,home_recommendation
VEW003367,USR0281,MOV0115,2023-12-24T14:31:45Z,2023-12-24T16:32:45Z,104,71,abandoned,game_console,HD,KR,0,trending
VEW003368,USR0281,MOV0068,2026-06-17T18:00:55Z,2026-06-17T19:22:55Z,82,70,abandoned,tablet,SD,KR,0,trending
VEW003369,USR0281,MOV0146,2026-07-04T11:30:37Z,2026-07-04T13:24:37Z,96,66,abandoned,smart_tv,FHD,KR,0,search
VEW003370,USR0281,MOV0025,2025-05-16T22:39:55Z,2025-05-16T23:55:55Z,58,37,abandoned,smart_tv,SD,KR,0,search
VEW003371,USR0281,MOV0091,2026-03-11T08:17:11Z,2026-03-11T08:56:11Z,24,21,abandoned,game_console,FHD,KR,0,search
VEW003372,USR0281,MOV0101,2025-06-09T22:18:19Z,2025-06-10T00:51:19Z,143,96,completed,mobile,SD,KR,0,trending
VEW003373,USR0282,MOV0133,2026-02-23T05:46:47Z,2026-02-23T08:07:47Z,138,96,completed,tablet,SD,KR,0,home_recommendation
VEW003374,USR0282,MOV0035,2026-07-07T16:19:46Z,2026-07-07T18:21:46Z,104,92,completed,web,HD,KR,0,home_recommendation
VEW003375,USR0282,MOV0154,2026-02-27T01:48:46Z,2026-02-27T03:45:46Z,109,89,completed,game_console,FHD,KR,0,home_recommendation
VEW003376,USR0282,MOV0089,2026-06-04T06:34:48Z,2026-06-04T08:36:48Z,121,93,completed,tablet,4K,KR,0,home_recommendation
VEW003377,USR0282,MOV0114,2026-02-27T06:44:46Z,2026-02-27T07:13:46Z,21,19,abandoned,web,HD,KR,0,search
VEW003378,USR0282,MOV0159,2026-01-09T20:31:14Z,2026-01-09T22:34:14Z,118,87,completed,web,HD,KR,0,watchlist
VEW003379,USR0282,MOV0151,2026-01-01T15:00:58Z,2026-01-01T15:25:58Z,19,20,abandoned,tablet,4K,KR,0,home_recommendation
VEW003380,USR0282,MOV0011,2025-12-24T01:33:04Z,2025-12-24T02:56:04Z,83,75,abandoned,web,FHD,KR,0,watchlist
VEW003381,USR0282,MOV0187,2026-04-22T08:59:28Z,2026-04-22T09:17:28Z,17,20,abandoned,tablet,HD,KR,0,trending
VEW003382,USR0282,MOV0057,2026-04-08T08:55:12Z,2026-04-08T10:16:12Z,69,70,abandoned,tablet,SD,KR,0,search
VEW003383,USR0282,MOV0123,2026-06-29T16:59:48Z,2026-06-29T17:24:48Z,23,22,abandoned,game_console,HD,KR,0,trending
VEW003384,USR0282,MOV0030,2026-05-04T17:20:04Z,2026-05-04T18:37:04Z,65,57,abandoned,tablet,SD,KR,0,search
VEW003385,USR0283,MOV0064,2025-09-14T15:57:21Z,2025-09-14T18:05:21Z,123,93,completed,mobile,FHD,KR,0,watchlist
VEW003386,USR0283,MOV0154,2025-12-31T23:38:05Z,2026-01-01T01:53:05Z,123,100,completed,mobile,FHD,KR,0,home_recommendation
VEW003387,USR0283,MOV0073,2026-03-16T09:35:04Z,2026-03-16T12:22:04Z,160,99,completed,mobile,4K,KR,0,search
VEW003388,USR0283,MOV0198,2026-01-24T02:24:04Z,2026-01-24T03:57:04Z,84,74,abandoned,web,SD,KR,0,friend_share
VEW003389,USR0283,MOV0093,2026-05-09T00:15:55Z,2026-05-09T01:35:55Z,70,61,abandoned,tablet,HD,KR,0,home_recommendation
VEW003390,USR0283,MOV0125,2025-08-01T22:01:00Z,2025-08-01T23:05:00Z,53,58,abandoned,mobile,FHD,KR,0,friend_share
VEW003391,USR0283,MOV0031,2025-10-10T03:43:05Z,2025-10-10T04:23:05Z,28,29,abandoned,game_console,HD,KR,0,friend_share
VEW003392,USR0283,MOV0034,2025-11-09T23:02:15Z,2025-11-10T00:51:15Z,98,97,completed,smart_tv,FHD,KR,0,friend_share
VEW003393,USR0283,MOV0003,2026-05-03T12:19:29Z,2026-05-03T13:30:29Z,57,50,abandoned,smart_tv,FHD,KR,0,friend_share
VEW003394,USR0283,MOV0068,2026-03-24T16:50:41Z,2026-03-24T18:39:41Z,103,88,completed,tablet,4K,KR,0,search
VEW003395,USR0283,MOV0183,2026-06-09T09:32:32Z,2026-06-09T10:47:32Z,63,57,abandoned,tablet,FHD,KR,0,search
VEW003396,USR0283,MOV0048,2026-05-01T08:39:58Z,2026-05-01T09:31:58Z,35,46,abandoned,web,FHD,KR,0,home_recommendation
VEW003397,USR0284,MOV0078,2025-12-30T17:28:09Z,2025-12-30T19:18:09Z,104,91,completed,smart_tv,SD,KR,0,watchlist
VEW003398,USR0284,MOV0042,2025-11-11T21:15:04Z,2025-11-11T23:26:04Z,127,100,completed,mobile,FHD,KR,0,friend_share
VEW003399,USR0284,MOV0027,2024-02-28T09:19:54Z,2024-02-28T11:11:54Z,98,95,completed,smart_tv,SD,KR,0,watchlist
VEW003400,USR0284,MOV0032,2025-09-27T23:00:10Z,2025-09-28T00:04:10Z,59,39,abandoned,mobile,SD,KR,0,search
VEW003401,USR0284,MOV0101,2025-03-12T16:31:40Z,2025-03-12T17:22:40Z,37,25,abandoned,smart_tv,SD,KR,0,trending
VEW003402,USR0284,MOV0196,2026-03-29T19:11:48Z,2026-03-29T19:53:48Z,29,24,abandoned,game_console,HD,KR,0,home_recommendation
VEW003403,USR0284,MOV0091,2026-03-12T10:18:49Z,2026-03-12T12:00:49Z,99,86,completed,smart_tv,SD,KR,0,friend_share
