review_id,user_id,movie_id,source_viewing_id,rating,review_title,review_text,reviewed_at
URV000437,USR0113,MOV0127,VEW001345,3.5,밤마다 짧아지는 길,산책로의 공간 변화가 서늘하게 다가왔다.,2025-02-13T09:10:58Z
URV000438,USR0113,MOV0157,VEW001346,4,구름과 바람이 만든 가족,날씨 캐릭터의 감정 표현이 따뜻하고 아름답다.,2024-08-31T07:56:28Z
URV000439,USR0113,MOV0142,VEW001347,2.5,구름이의 느린 첫 배달,캐릭터는 사랑스럽지만 교훈이 너무 선명하다.,2024-10-26T07:00:16Z
URV000440,USR0114,MOV0101,VEW001357,2,대여한 달빛이 너무 희미하다,설정에 비해 모험이 단조로웠다.,2024-03-15T23:17:46Z
URV000441,USR0114,MOV0129,VEW001358,3,방 안에 차오른 파도 소리,주거 불안을 잘 담았지만 마지막 장면은 과했다.,2025-06-22T02:39:15Z
URV000442,USR0114,MOV0057,VEW001359,2,빈자리만 오래 비춘다,상실의 감정을 반복해 피로했다.,2024-10-22T16:23:55Z
URV000443,USR0115,MOV0188,VEW001369,2.5,청해진의 흐린 그림자,해상 전투는 좋지만 정치 갈등이 단순했다.,2026-05-27T06:58:37Z
URV000444,USR0115,MOV0156,VEW001370,2,바다 유리만 반짝였다,환경 메시지와 가족사가 자연스럽게 섞이지 않았다.,2024-12-24T04:27:25Z
URV000445,USR0115,MOV0021,VEW001371,2,열세 번째 함의 빈 반전,택배함 설정은 좋지만 범인을 쉽게 짐작했다.,2022-02-24T00:52:56Z
URV000446,USR0116,MOV0160,VEW001381,3,투명 공룡과 보낸 방학,아이의 상상 세계는 좋지만 중반이 늘어진다.,2025-10-23T14:59:10Z
URV000447,USR0116,MOV0074,VEW001382,2.5,화분 앞의 취업 면접,첫 농담 이후 전개가 평범해졌다.,2025-12-21T21:23:05Z
URV000448,USR0116,MOV0065,VEW001383,2.5,사과 메뉴의 씁쓸한 맛,식당 풍자는 좋지만 같은 갈등을 되풀이했다.,2025-12-29T22:34:47Z
URV000449,USR0117,MOV0172,VEW001393,2.5,책배가 닿은 섬,배경은 매력적이나 주민 이야기가 얕다.,2026-06-14T16:50:00Z
URV000450,USR0117,MOV0186,VEW001394,2,88구역 순찰의 빈 긴장,야간 액션이 반복돼 후반이 지루했다.,2026-05-21T01:01:07Z
URV000451,USR0117,MOV0052,VEW001395,2.5,2007년 노래에 기댄 추억,선곡은 반갑지만 이야기는 익숙했다.,2025-11-27T00:35:22Z
URV000452,USR0118,MOV0155,VEW001405,3.5,녹기 전 떠난 봄 소풍,눈사람의 짧은 여행이 귀엽고 뭉클했다.,2024-12-22T09:42:27Z
URV000453,USR0118,MOV0123,VEW001406,2.5,거울 속 반전은 늦었다,초반 분위기에 비해 결말이 평범했다.,2023-09-30T02:00:08Z
URV000454,USR0118,MOV0069,VEW001407,2,냉장고보다 복잡한 이웃,소동이 반복돼 금세 피곤해졌다.,2024-10-20T15:39:40Z
URV000455,USR0119,MOV0198,VEW001417,1.5,비밀 인쇄소의 얇은 비밀,시대 배경을 액션 장식으로만 썼다.,2024-08-17T01:34:56Z
URV000456,USR0119,MOV0058,VEW001418,1.5,낮잠 뒤에도 오지 않은 감정,재회 로맨스가 늘어지고 답답했다.,2025-07-26T05:25:15Z
URV000457,USR0119,MOV0178,VEW001419,2,번역되지 못한 고향,인물의 내면보다 메시지가 앞섰다.,2026-05-10T23:34:15Z
URV000458,USR0120,MOV0031,VEW001429,3,밤새 열린 보관함,심야 손님들은 흥미롭지만 연결이 약했다.,2024-12-25T17:43:57Z
URV000459,USR0120,MOV0108,VEW001430,3.5,종이배가 되찾은 주소,물길을 따라가는 가족의 기억이 따뜻했다.,2026-06-20T20:10:00Z
URV000460,USR0120,MOV0009,VEW001431,3.5,유리창을 사이에 둔 목소리,보이지 않는 이웃의 교감이 섬세했다.,2025-11-03T23:00:36Z
URV000461,USR0121,MOV0178,VEW001441,1,고향도 번역도 남지 않았다,상투적인 갈등만 되풀이했다.,2026-06-01T12:40:55Z
URV000462,USR0121,MOV0112,VEW001442,4.5,민원 번호표를 뽑은 산신령,설화와 관공서 풍자가 절묘했다.,2025-03-02T07:15:07Z
URV000463,USR0121,MOV0102,VEW001443,2.5,세탁조에 빠진 도깨비,초반 농담은 좋지만 후반은 급했다.,2024-06-26T10:54:27Z
URV000464,USR0122,MOV0132,VEW001453,2.5,벽지의 숨소리,생활 공포는 좋지만 정체가 익숙했다.,2024-01-06T14:29:10Z
URV000465,USR0122,MOV0059,VEW001454,3,두 번째 엔딩의 무난한 감동,극장 풍경은 좋지만 결말은 안전했다.,2026-06-28T16:55:52Z
URV000466,USR0122,MOV0144,VEW001455,1,빠른 편지의 느린 모험,갈등 없이 배달만 이어져 지루했다.,2024-04-04T18:40:09Z
URV000467,USR0123,MOV0130,VEW001465,3.5,마지막 관객의 표 값,폐관 영화관의 공포와 그리움이 잘 섞였다.,2025-07-09T10:18:01Z
URV000468,USR0123,MOV0118,VEW001466,3.5,목소리가 머문 유리병,소리의 기억을 시각화한 장면이 좋았다.,2026-05-26T06:04:46Z
URV000469,USR0123,MOV0053,VEW001467,2.5,바람 없는 사진의 정적,영상은 아름답지만 관계 변화가 더뎠다.,2026-07-22T06:44:35Z
URV000470,USR0124,MOV0069,VEW001477,2,공유 냉장고의 소란만 가득,음식 갈등이 억지스럽다.,2026-07-07T22:10:12Z
URV000471,USR0124,MOV0171,VEW001478,2,교대 사이에 빠진 사람들,노동 현실보다 사건 재연에 치우쳤다.,2024-11-05T11:45:12Z
URV000472,USR0124,MOV0064,VEW001479,2.5,세입자 공약의 공회전,인물들이 계속 언성만 높였다.,2025-12-19T20:20:19Z
URV000473,USR0125,MOV0065,VEW001489,1.5,사과 메뉴는 한 번이면 충분,반복 농담이 길었다.,2026-03-09T18:13:09Z
URV000474,USR0125,MOV0144,VEW001490,1,달팽이에게도 느린 이야기,사건과 감정이 모두 부족했다.,2026-04-19T18:35:56Z
URV000475,USR0125,MOV0089,VEW001491,3,판매된 내일의 비 예보,기후 상품 설정은 좋지만 결말이 단순했다.,2026-01-19T16:17:18Z
URV000476,USR0126,MOV0166,VEW001501,2.5,겨울 논에 멈춘 약속,농촌 기록은 좋지만 인물 갈등은 상투적이다.,2026-03-02T23:21:11Z
URV000477,USR0126,MOV0082,VEW001502,2,기억 세탁의 얼룩,설정 규칙이 일정하지 않아 혼란스러웠다.,2025-01-23T03:46:37Z
URV000478,USR0126,MOV0001,VEW001503,4.5,새벽 골목을 잇는 세탁 지도,노동과 이웃의 사연이 촘촘했다.,2026-04-14T07:10:32Z
URV000479,USR0127,MOV0123,VEW001513,3,먼저 웃은 거울의 이유,공포 연출은 좋지만 해설이 많았다.,2026-03-13T09:23:15Z
URV000480,USR0127,MOV0061,VEW001514,2,잠입 회식의 진부함,회사 농담이 예상 범위를 넘지 못했다.,2023-03-17T18:32:41Z
URV000481,USR0127,MOV0068,VEW001515,2.5,아버지의 무난한 무대,도전은 따뜻하지만 경연은 뻔했다.,2026-05-27T08:11:04Z
URV000482,USR0128,MOV0096,VEW001525,2.5,화성행 막차의 지연,우주 풍경에 비해 사건이 단조롭다.,2024-04-08T00:59:13Z
URV000483,USR0128,MOV0038,VEW001526,4,봉인된 신고서의 진실,야간 경찰서 단서들이 치밀하게 맞물렸다.,2026-02-17T13:46:45Z
URV000484,USR0128,MOV0009,VEW001527,4.5,유리창에 닿은 한마디,목소리만으로 관계를 쌓는 연출이 훌륭했다.,2026-03-03T15:24:54Z
URV000485,USR0129,MOV0078,VEW001537,3,휴가 간 사장의 빈 계산대,직원 소동은 웃기지만 결말은 평범했다.,2026-01-29T19:39:35Z
URV000486,USR0129,MOV0055,VEW001538,3,예약표 밖의 첫눈,겨울 로맨스의 감성은 좋지만 새롭진 않았다.,2026-02-15T09:55:15Z
URV000487,USR0129,MOV0079,VEW001539,4,긴급편성으로 이어진 동네,주민 방송의 순발력과 온기가 돋보였다.,2025-04-29T06:52:57Z
URV000488,USR0130,MOV0080,VEW001549,4.5,로봇 파업의 정당한 하루,가사노동과 가족 책임을 유쾌하게 짚었다.,2026-05-26T12:01:40Z
URV000489,USR0130,MOV0138,VEW001550,3.5,새벽 알림이 부른 목소리,휴대전화 공포를 신앙과 외로움에 잘 엮었다.,2025-08-18T06:33:16Z
URV000490,USR0130,MOV0057,VEW001551,2.5,빈자리의 의미를 반복하다,정서는 좋지만 러닝타임이 길다.,2025-02-01T22:29:14Z
URV000491,USR0131,MOV0057,VEW001561,3.5,비어 있어야 보이는 자리,상실 뒤의 일상을 담담하게 그렸다.,2026-01-23T05:42:11Z
URV000492,USR0131,MOV0083,VEW001562,3,수위 0미터의 한강,재난 설정은 강하지만 후반 해결이 쉽다.,2026-03-12T13:23:24Z
URV000493,USR0131,MOV0105,VEW001563,1.5,화원에 심지 못한 감정,기억 꽃의 규칙이 들쭉날쭉하다.,2026-05-19T01:18:28Z
URV000494,USR0132,MOV0120,VEW001573,1,품절된 건 이야기였다,마법 상점에 갈등도 성장이 없었다.,2025-03-11T22:42:33Z
URV000495,USR0132,MOV0081,VEW001574,1.5,두 번째 달도 흐렸다,서울 SF의 설정만 크고 인물은 얕았다.,2025-02-06T12:56:39Z
URV000496,USR0132,MOV0176,VEW001575,3.5,연어가 되찾은 물길,생태 복원의 과정을 알기 쉽게 담았다.,2026-04-10T13:36:01Z
URV000497,USR0133,MOV0001,VEW001585,4.5,세탁소 지도에 남은 얼룩,도시인의 삶을 세탁물로 읽는 시선이 좋았다.,2024-11-20T22:37:44Z
URV000498,USR0133,MOV0083,VEW001586,3.5,물이 사라진 한강의 풍경,재난 속 도시 공간을 낯설게 보여 줬다.,2022-12-29T13:18:37Z
URV000499,USR0133,MOV0012,VEW001587,1,구두만 떠돈 이야기,추적도 감정도 설득력이 부족했다.,2025-03-27T22:22:17Z
URV000500,USR0134,MOV0108,VEW001597,3,종이배가 멈춘 현관,판타지는 따뜻하지만 갈등 해소가 쉽다.,2026-07-03T11:01:25Z
URV000501,USR0134,MOV0071,VEW001598,3.5,문 앞에서 시작된 미소,택배기사와 주민의 관계가 현실적이고 유쾌했다.,2024-11-07T12:59:40Z
URV000502,USR0134,MOV0163,VEW001599,2,바람보다 큰 설명,풍력 갈등을 내레이션으로만 전달했다.,2026-02-21T15:15:36Z
URV000503,USR0135,MOV0126,VEW001609,2,흰 운동화의 억지 눈물,장례식 사연을 과하게 몰아붙였다.,2026-07-19T13:10:41Z
URV000504,USR0135,MOV0119,VEW001610,3,나이테에 남은 옛 주소,나무의 기억 설정은 좋지만 전개가 잔잔하다.,2026-06-21T11:44:06Z
URV000505,USR0135,MOV0062,VEW001611,2.5,치킨 향만 진한 외계 손님,첫 만남 뒤의 소동은 익숙했다.,2026-05-30T07:05:59Z
URV000506,USR0136,MOV0196,VEW001621,4,지도에 그린 왕의 욕망,지리와 권력을 엮은 사극 액션이 탄탄했다.,2025-07-11T23:33:16Z
URV000507,USR0136,MOV0121,VEW001622,2,0호실 문 앞의 공회전,복도 공포가 같은 방식으로 반복됐다.,2026-05-24T21:20:09Z
URV000508,USR0136,MOV0158,VEW001623,3,꼬리를 배운 로봇의 성장,아이와의 우정은 좋지만 악역이 단순하다.,2026-06-18T21:08:19Z
URV000509,USR0137,MOV0016,VEW001633,1.5,사진관의 마지막 상투성,가족사진 비밀을 너무 쉽게 풀었다.,2026-05-03T23:00:45Z
URV000510,USR0137,MOV0200,VEW001634,4,방패연이 만든 전장의 길,전통 기술을 액션에 활용한 방식이 신선했다.,2025-09-14T22:41:52Z
URV000511,USR0137,MOV0169,VEW001635,2.5,휠체어의 먼 귀갓길,이동권 현실은 좋지만 몇 장면은 작위적이다.,2026-06-25T19:50:46Z
URV000512,USR0138,MOV0084,VEW001645,3,하루치 감정을 빌리다,가게 설정은 흥미롭지만 결말은 무난하다.,2026-05-25T22:35:40Z
URV000513,USR0138,MOV0002,VEW001646,3,을지로 별 수리 설명서,기술자 캐릭터는 좋지만 판타지 규칙이 약하다.,2026-05-19T06:39:43Z
URV000514,USR0138,MOV0170,VEW001647,1.5,목욕탕의 뜨거운 향수만 남았다,폐업 문제를 억지 눈물로 풀었다.,2025-08-14T23:27:30Z
URV000515,USR0139,MOV0161,VEW001657,3.5,새벽 시장이 내는 백 가지 소리,상인들의 노동과 활기가 생생했다.,2026-06-29T13:19:27Z
URV000516,USR0139,MOV0043,VEW001658,3,비행운을 접은 편지,이미지는 예쁘지만 사랑 이야기는 익숙하다.,2026-05-03T00:19:31Z
URV000517,USR0139,MOV0027,VEW001659,3,수면 아래 남은 녹음,수중 음향은 좋지만 수사가 평범했다.,2025-11-15T11:23:38Z
URV000518,USR0140,MOV0135,VEW001669,3.5,사진마다 비어 있는 의자,가족사진의 공백을 활용한 공포가 효과적이었다.,2026-02-21T05:45:10Z
URV000519,USR0140,MOV0136,VEW001670,3.5,들리지 않는 숨비소리,제주 바다와 여성들의 기억이 서늘하게 겹쳤다.,2025-09-06T11:58:59Z
URV000520,USR0140,MOV0130,VEW001671,2,상영이 끝나도 반전은 없었다,폐관 극장 설정을 충분히 살리지 못했다.,2026-05-06T13:51:51Z
URV000521,USR0141,MOV0197,VEW001681,2.5,한밤 드론의 불빛,촬영은 화려하지만 승부가 단순하다.,2025-07-04T22:12:42Z
URV000522,USR0141,MOV0122,VEW001682,3.5,배송 금지선 너머,새벽 노동과 미스터리를 자연스럽게 묶었다.,2026-01-27T19:58:54Z
URV000523,USR0141,MOV0166,VEW001683,2,논두렁 약속의 진부함,농촌 인물들이 전형적이다.,2026-05-13T03:47:42Z
URV000524,USR0142,MOV0018,VEW001693,3.5,냉장고 문을 연 계절,오래된 음식에 담긴 가족사가 따뜻했다.,2025-03-23T20:41:23Z
URV000525,USR0142,MOV0160,VEW001694,3,투명 공룡의 여름 흔적,아이의 상상력은 좋지만 결말이 쉽다.,2025-08-20T21:03:52Z
URV000526,USR0142,MOV0092,VEW001695,3.5,공중에 뜬 오후의 약속,무중력 장면과 가족 감정이 잘 맞았다.,2025-07-28T22:22:38Z
URV000527,USR0143,MOV0036,VEW001705,4,반납되지 못한 사람의 기록,대출 이력을 단서로 쓴 추리가 영리했다.,2025-05-26T06:27:04Z
URV000528,USR0143,MOV0047,VEW001706,2,보내지 못한 말만 반복,한강 풍경 외에는 새로움이 적었다.,2025-03-17T19:33:43Z
URV000529,USR0143,MOV0100,VEW001707,2.5,가족 오류의 간단한 수정,갈등을 코드 한 줄처럼 쉽게 풀었다.,2025-03-21T05:17:24Z
URV000530,USR0144,MOV0022,VEW001717,3,지하 4층의 빗소리,공간 연출은 좋지만 범인의 동기는 약하다.,2025-03-07T16:55:29Z
URV000531,USR0144,MOV0111,VEW001718,3,이름을 얻은 그림자,판타지 설정은 좋지만 규칙이 모호하다.,2025-07-18T06:42:08Z
URV000532,USR0144,MOV0083,VEW001719,3.5,0미터 한강의 생존법,도시 재난의 풍경이 신선했다.,2026-04-23T00:08:30Z
URV000533,USR0145,MOV0133,VEW001729,2,녹음기만 놀란 비명,인물보다 음향 효과에 의존했다.,2024-08-04T05:05:51Z
URV000534,USR0145,MOV0174,VEW001730,3,백 년 씨앗의 발아 기록,보존의 의미는 좋지만 편집이 평이하다.,2025-04-29T00:43:54Z
URV000535,USR0145,MOV0168,VEW001731,2.5,폐어망에 걸린 메시지,해양 문제는 선명하지만 서사가 약하다.,2026-04-01T05:19:40Z
URV000536,USR0146,MOV0053,VEW001741,2.5,바람을 찍지 못한 사진가,영상미에 비해 감정선이 흐리다.,2026-05-03T01:15:14Z
URV000537,USR0146,MOV0045,VEW001742,1.5,방송 종료와 함께 꺼진 이야기,복고 감성만 반복했다.,2025-07-14T02:46:27Z
URV000538,USR0146,MOV0096,VEW001743,2,화성행 막차의 긴 지연,우주 통근 아이디어를 단순 추격으로 썼다.,2025-05-25T14:21:22Z
URV000539,USR0147,MOV0101,VEW001753,1,달빛 대여 약관만 길었다,모험은 없고 설명만 많았다.,2025-09-15T17:04:16Z
URV000540,USR0147,MOV0199,VEW001754,2,독도 풍경에 머문 기록,기상대원의 삶을 깊게 다루지 못했다.,2026-04-20T22:06:27Z
URV000541,USR0147,MOV0062,VEW001755,3,외계 손님의 치킨 주문,동네 코미디는 유쾌하지만 결말이 평범하다.,2026-06-16T09:19:34Z
URV000542,USR0148,MOV0175,VEW001765,3.5,새벽 네 시에 건넨 위로,상담원의 목소리와 노동 현실이 진솔했다.,2025-02-03T16:21:26Z
URV000543,USR0148,MOV0024,VEW001766,2.5,창문 없는 야간 근무,폐쇄감은 좋지만 미스터리가 약하다.,2024-10-05T02:11:20Z
URV000544,USR0148,MOV0028,VEW001767,2.5,봉투의 경로만 복잡하다,인물의 동기는 단순했다.,2023-04-24T04:25:42Z
URV000545,USR0149,MOV0106,VEW001777,1,바람 창고의 빈 선반,설정만 소개하다 끝났다.,2026-06-02T05:57:49Z
URV000546,USR0149,MOV0117,VEW001778,2.5,달팽이 호텔의 긴 체크인,아기자기하지만 사건이 없다.,2025-12-02T17:41:57Z
URV000547,USR0149,MOV0167,VEW001779,3,야간 교실의 세대 기억,증언은 의미 있지만 편집이 늘어진다.,2025-11-20T09:02:47Z
URV000548,USR0150,MOV0187,VEW001789,4.5,산불선을 넘은 사람들,현장 판단과 팀워크가 압도적으로 생생했다.,2026-01-29T20:20:23Z
URV000549,USR0150,MOV0162,VEW001790,1,간판과 함께 사라진 맥락,도시 기록도 인물도 얕았다.,2026-06-02T03:50:11Z
URV000550,USR0150,MOV0182,VEW001791,2.5,1934년 전파의 잡음,시대 미술은 좋지만 첩보전이 평범하다.,2023-10-23T13:22:37Z
URV000551,USR0151,MOV0009,VEW001801,4,창 너머 목소리의 온도,보이지 않는 관계를 소리로 쌓은 연출이 좋았다.,2026-01-18T22:15:27Z
URV000552,USR0151,MOV0178,VEW001802,1.5,번역문처럼 딱딱한 고향,인물의 감정이 메시지에 눌렸다.,2026-07-01T21:16:07Z
URV000553,USR0151,MOV0138,VEW001803,3,새벽 알림의 낯선 기도,스마트폰 공포는 좋지만 결말은 평범했다.,2024-11-24T02:07:55Z
URV000554,USR0152,MOV0132,VEW001813,2.5,숨 쉬는 집의 규칙,벽지 연출은 섬뜩하나 원인이 익숙하다.,2026-01-04T01:27:10Z
URV000555,USR0152,MOV0080,VEW001814,4.5,파업한 로봇의 노동 선언,가사노동 풍자를 웃음과 감동으로 풀었다.,2026-04-26T09:48:31Z
URV000556,USR0152,MOV0043,VEW001815,2.5,비행운은 예쁘고 사연은 흐리다,영상에 비해 로맨스가 약하다.,2025-10-12T16:37:12Z
URV000557,USR0153,MOV0122,VEW001825,4,금지 구역의 마지막 배송,새벽 노동과 추적극이 긴밀했다.,2024-11-05T01:37:34Z
URV000558,USR0153,MOV0003,VEW001826,2.5,승강장의 긴 기다림,청춘 대화가 반복돼 리듬이 느렸다.,2025-12-13T12:33:02Z
URV000559,USR0153,MOV0169,VEW001827,2.5,집 앞 턱이 만든 먼 길,이동권 현실은 좋지만 극적 장치가 과했다.,2026-06-26T04:22:31Z
URV000560,USR0154,MOV0177,VEW001837,1.5,열두 명의 이름만 남았다,인물이 많아 모두 피상적이었다.,2025-10-17T22:24:31Z
URV000561,USR0154,MOV0087,VEW001838,2,1층에서 멈춘 우주 엘리베이터,설정 설명만 길었다.,2026-01-24T11:10:56Z
URV000562,USR0154,MOV0014,VEW001839,3.5,보증금보다 큰 생활 규칙,청년 주거의 디테일이 현실적이었다.,2026-07-02T12:02:55Z
URV000563,USR0155,MOV0162,VEW001849,2,사라진 간판 뒤의 빈 이야기,도시 기록의 맥락이 얕았다.,2025-07-05T04:45:13Z
URV000564,USR0155,MOV0007,VEW001850,2.5,월요일 고양이의 반복 출근,귀여움 외의 힘이 부족하다.,2025-01-22T13:04:40Z
URV000565,USR0155,MOV0023,VEW001851,2.5,17초 단서의 무난한 결론,음향 분석은 좋지만 반전이 약하다.,2026-02-11T00:02:17Z
URV000566,USR0156,MOV0044,VEW001861,4.5,퇴근 뒤 겨울 바다의 고백,차가운 풍경과 따뜻한 감정이 완벽했다.,2025-09-05T23:01:33Z
URV000567,USR0156,MOV0059,VEW001862,3,두 번째 엔딩의 익숙한 여운,극장 정서는 좋지만 새롭진 않다.,2025-12-09T11:09:44Z
URV000568,USR0156,MOV0015,VEW001863,3,천천히 익은 겨울 귤,제주 가족 이야기는 따뜻하지만 잔잔하다.,2026-06-29T15:35:06Z
URV000569,USR0157,MOV0027,VEW001873,2,녹음실보다 얕은 수심,수중 사운드 외에는 기억이 적다.,2024-10-21T16:29:14Z
URV000570,USR0157,MOV0108,VEW001874,3.5,종이배가 찾은 오래된 집,물길 모험과 가족사가 다정했다.,2026-04-29T01:44:26Z
URV000571,USR0157,MOV0066,VEW001875,1.5,임시 반장의 영구 소란,주민 갈등을 고성으로만 풀었다.,2024-04-06T04:58:19Z
URV000572,USR0158,MOV0043,VEW001885,3.5,하늘에 접어 둔 마음,비행운 이미지와 이별 감정이 잘 어울렸다.,2025-11-07T14:48:08Z
URV000573,USR0158,MOV0135,VEW001886,3.5,빈 의자가 찍힌 이유,사진 공포와 가족의 죄책감이 효과적이었다.,2025-05-02T16:11:24Z
URV000574,USR0158,MOV0049,VEW001887,3,번역이 끝난 봄밤,대화는 섬세하지만 결말은 서둘렀다.,2026-04-05T00:15:10Z
URV000575,USR0159,MOV0164,VEW001897,2,한 그릇에 담기지 못한 삶,이주 서사를 얕게 나열했다.,2025-05-06T13:46:46Z
URV000576,USR0159,MOV0141,VEW001898,2.5,연필 바다의 옅은 파도,그림은 예쁘지만 모험은 단순하다.,2025-12-17T11:56:28Z
URV000577,USR0159,MOV0127,VEW001899,2.5,짧아진 길의 뻔한 끝,공간 설정은 좋지만 반전이 익숙하다.,2026-05-22T12:50:04Z
URV000578,USR0160,MOV0086,VEW001909,2.5,2058년에도 같은 반찬 걱정,미래 설정을 충분히 살리지 못했다.,2025-08-09T11:05:06Z
URV000579,USR0160,MOV0069,VEW001910,2.5,냉장고 칸보다 좁은 갈등,소동이 되풀이됐다.,2025-06-06T23:57:12Z
URV000580,USR0160,MOV0139,VEW001911,1,종이문만 닫히고 긴장은 열리지 않았다,공포가 약했다.,2023-08-09T03:36:53Z
URV000581,USR0161,MOV0113,VEW001921,3,밤길을 걷는 물고기,환상적인 서울 풍경은 좋지만 중반이 산만하다.,2025-12-22T20:24:54Z
URV000582,USR0161,MOV0120,VEW001922,2,품절 안내만 받은 마법,상점 에피소드가 단조롭다.,2024-06-26T21:10:51Z
URV000583,USR0161,MOV0108,VEW001923,2.5,종이배의 쉬운 귀환,감동을 너무 서둘러 만들었다.,2026-05-25T20:04:59Z
URV000584,USR0162,MOV0050,VEW001933,2,온실에 갇힌 여섯 시,약속의 의미가 끝내 약했다.,2026-01-12T20:00:05Z
URV000585,USR0162,MOV0117,VEW001934,2,달팽이 호텔의 빈 객실,귀여운 배경에 이야기가 없다.,2025-12-08T12:08:21Z
URV000586,USR0162,MOV0109,VEW001935,2,시간 빵은 덜 익었다,규칙이 편의적으로 바뀐다.,2025-03-26T00:53:57Z
URV000587,USR0163,MOV0185,VEW001945,3,국경을 넘은 발차기,태권도 교류는 좋지만 경기 서사는 평범하다.,2026-05-25T01:37:28Z
URV000588,USR0163,MOV0077,VEW001946,3.5,정시 퇴근의 연대,직장인들의 작은 저항이 현실적이고 통쾌했다.,2024-12-31T04:32:38Z
URV000589,USR0163,MOV0183,VEW001947,1.5,마지막 사수의 지루한 설명,검술보다 설정 해설이 길었다.,2026-04-22T20:20:26Z
URV000590,USR0164,MOV0023,VEW001957,3,17초 잡음의 정체,수사 과정은 좋지만 동기가 약하다.,2026-02-26T16:30:23Z
URV000591,USR0164,MOV0067,VEW001958,3,장부로 푼 퇴근 후 사건,생활 추리는 재밌지만 결말이 무난하다.,2025-12-19T05:50:57Z
URV000592,USR0164,MOV0194,VEW001959,4,항공로 27의 긴박한 교신,관제 액션이 손에 땀을 쥐게 했다.,2026-04-03T01:10:49Z
URV000593,USR0165,MOV0028,VEW001969,3,검은 봉투를 따라간 밤,추적 리듬은 좋지만 악역이 평면적이다.,2022-07-05T02:59:50Z
URV000594,USR0165,MOV0022,VEW001970,2,지하 비의 익숙한 비밀,공간 외의 매력이 부족했다.,2022-05-12T15:14:48Z
URV000595,USR0165,MOV0166,VEW001971,2.5,겨울 논의 오래된 다툼,농촌 풍경은 좋지만 갈등이 뻔하다.,2025-10-28T06:22:45Z
URV000596,USR0166,MOV0165,VEW001981,1.5,도시를 수선하지 못한 영화,사례 나열에 그쳤다.,2025-12-18T04:16:17Z
URV000597,USR0166,MOV0058,VEW001982,1,낮잠보다 깊게 잠든 전개,로맨스가 끝없이 늘어진다.,2024-08-02T06:21:55Z
URV000598,USR0166,MOV0033,VEW001983,3,22번 부표의 안개 신호,해상 긴장은 좋지만 해답이 단순하다.,2025-06-24T10:41:18Z
URV000599,USR0167,MOV0034,VEW001993,1.5,타자기 소리만 남은 벽,인물 행동이 답답했다.,2026-02-03T21:50:49Z
URV000600,USR0167,MOV0197,VEW001994,2.5,도심 위 드론의 공회전,야경 외에는 새로움이 적다.,2025-03-10T10:46:00Z
URV000601,USR0167,MOV0106,VEW001995,1,분실물도 이야기도 찾지 못했다,세계관만 늘어놓았다.,2026-03-26T02:00:24Z
URV000602,USR0168,MOV0041,VEW002005,3,오후 네 시의 익숙한 설렘,첫사랑 감성은 좋지만 공식적이다.,2026-07-09T23:37:41Z
URV000603,USR0168,MOV0186,VEW002006,2,88구역의 반복 순찰,액션 패턴이 단조롭다.,2026-05-21T07:22:02Z
URV000604,USR0168,MOV0143,VEW002007,2,종이컵 행성의 작은 모험,상상력에 비해 사건이 약하다.,2026-02-08T02:33:29Z
URV000605,USR0169,MOV0161,VEW002017,3.5,시장 골목의 백 가지 사연,상인들의 목소리가 풍성했다.,2025-12-04T07:55:48Z
URV000606,USR0169,MOV0056,VEW002018,3,파도 시간을 묻는 사람,바다 풍경은 좋지만 로맨스는 평범하다.,2023-08-14T03:27:42Z
URV000607,USR0169,MOV0048,VEW002019,2.5,우편번호 사이의 오해,편지 감성에 비해 갈등이 억지다.,2024-06-22T15:53:50Z
URV000608,USR0170,MOV0028,VEW002029,1.5,봉투 경로가 만든 혼란,복잡하기만 하고 긴장감은 약했다.,2022-11-18T09:16:17Z
URV000609,USR0170,MOV0012,VEW002030,1.5,구두 추적의 느린 발걸음,우연이 너무 많다.,2024-04-13T01:25:55Z
URV000610,USR0170,MOV0141,VEW002031,3,연필 선으로 넘은 파도,그림체는 좋지만 이야기는 무난하다.,2024-12-27T10:42:54Z
URV000611,USR0171,MOV0044,VEW002041,3,퇴근 뒤 만난 겨울 바다,정서는 좋지만 전개가 잔잔하다.,2025-02-17T17:22:45Z
URV000612,USR0171,MOV0098,VEW002042,3.5,인공지능의 서툰 반항,기술과 가족 코미디가 잘 맞았다.,2026-06-10T16:44:32Z
URV000613,USR0171,MOV0077,VEW002043,3.5,정시 퇴근표를 지킨 팀,직장인의 공감과 웃음이 살아 있다.,2025-12-23T03:42:14Z
URV000614,USR0172,MOV0096,VEW002053,1,막차는 떠나고 개연성도 없다,사건이 억지스럽다.,2025-10-30T14:15:58Z
URV000615,USR0172,MOV0092,VEW002054,3.5,중력을 잃고 찾은 균형,재난 이미지와 감정이 잘 맞았다.,2022-07-24T10:15:21Z
URV000616,USR0172,MOV0136,VEW002055,2.5,비어 있는 숨비소리,제주 분위기는 좋지만 반전이 익숙하다.,2026-05-20T01:20:18Z
URV000617,USR0173,MOV0026,VEW002065,3,목요일 사물함의 쪽지,학교 미스터리는 무난하게 볼 만하다.,2024-10-17T21:37:05Z
